Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
62.46495499708974 0.0135708065231489 0.011407343749999962 0.0021634627731489386 0.478327132 0.479192239 0.484667764 0.103900392 0.0160996167
67.26757661674854 0.01354429679970579 0.011539989583333443 0.0020043072163723474 0.478280529 0.479177404 0.484716599 0.104400524 0.0155994842
64.18167842015906 0.012082759185432558 0.011456418749999921 0.0006263404354326374 0.478310018 0.479186696 0.484685777 0.104084846 0.0159151619
66.57039878293602 0.01294576712861648 0.011521606250000071 0.0014241608786164095 0.478287053 0.479179431 0.484709802 0.104330906 0.0156691017
67.91004657066532 0.014088591964539501 0.011556683333333387 0.0025319086312061145 0.478274585 0.479175572 0.48472278 0.104463836 0.015536172
55.00112751623511 0.020728071812736774 0.011169122916666654 0.009558948896070119 0.478408285 0.479219908 0.484581087 0.103012933 0.016987075
58.67741745113788 0.017053204106707725 0.011291885416666685 0.00576131869004104 0.478366858 0.479205494 0.484625599 0.103468649 0.0165313594
69.99954828850821 0.01581240454748141 0.011609400000000063 0.004203004547481348 0.478255691 0.479169843 0.484742355 0.104664367 0.0153356404
64.84816980807996 0.011519132226981773 0.011474964583333322 4.4167643648451715e-05 0.478303513 0.479184616 0.484692599 0.104154707 0.0158453012
60.557214774146466 0.015289002074149651 0.01135047708333339 0.003938524990816261 0.478346789 0.479198733 0.484646962 0.103687384 0.0163126241
